Datetime,open,high,low,close,volume
2026-05-25 09:15:00+05:30,1284.199951171875,1284.199951171875,1277.0,1279.0999755859375,0
2026-05-25 09:20:00+05:30,1280.0,1283.0,1278.4000244140625,1282.5999755859375,11904
2026-05-25 09:25:00+05:30,1282.5,1284.5,1281.199951171875,1282.4000244140625,23762
2026-05-25 09:30:00+05:30,1282.300048828125,1283.199951171875,1278.0999755859375,1278.0999755859375,17685
2026-05-25 09:35:00+05:30,1278.0999755859375,1283.300048828125,1278.0999755859375,1282.300048828125,11852
2026-05-25 09:40:00+05:30,1282.199951171875,1284.5,1279.0999755859375,1284.5,9825
2026-05-25 09:45:00+05:30,1284.5999755859375,1285.800048828125,1283.0999755859375,1285.300048828125,12326
2026-05-25 09:50:00+05:30,1286.199951171875,1286.9000244140625,1283.4000244140625,1284.9000244140625,10767
2026-05-25 09:55:00+05:30,1283.699951171875,1285.0,1280.0,1281.5,6434
2026-05-25 10:00:00+05:30,1281.5,1285.4000244140625,1281.5,1284.9000244140625,10903
2026-05-25 10:05:00+05:30,1285.0,1285.300048828125,1284.0,1285.199951171875,4574
2026-05-25 10:10:00+05:30,1284.9000244140625,1286.4000244140625,1283.9000244140625,1285.9000244140625,6339
2026-05-25 10:15:00+05:30,1286.0,1289.199951171875,1285.300048828125,1289.199951171875,15173
2026-05-25 10:20:00+05:30,1289.199951171875,1292.5999755859375,1288.5,1288.800048828125,22815
2026-05-25 10:25:00+05:30,1288.800048828125,1290.300048828125,1286.300048828125,1287.5,29233
2026-05-25 10:30:00+05:30,1287.9000244140625,1289.0,1285.5,1288.0,13895
2026-05-25 10:35:00+05:30,1287.9000244140625,1288.5999755859375,1286.4000244140625,1287.9000244140625,14849
2026-05-25 10:40:00+05:30,1287.4000244140625,1288.4000244140625,1286.9000244140625,1287.800048828125,17933
2026-05-25 10:45:00+05:30,1288.0,1288.800048828125,1285.9000244140625,1287.5,20791
2026-05-25 10:50:00+05:30,1287.5,1288.5999755859375,1287.0999755859375,1287.800048828125,3509
2026-05-25 10:55:00+05:30,1288.4000244140625,1290.0,1287.0999755859375,1289.800048828125,20936
2026-05-25 11:00:00+05:30,1289.4000244140625,1289.9000244140625,1287.199951171875,1289.0999755859375,24446
2026-05-25 11:05:00+05:30,1289.199951171875,1292.800048828125,1288.300048828125,1292.699951171875,13871
2026-05-25 11:10:00+05:30,1292.4000244140625,1295.0,1290.0999755859375,1290.4000244140625,12902
2026-05-25 11:15:00+05:30,1290.5,1292.4000244140625,1290.4000244140625,1291.800048828125,4947
2026-05-25 11:20:00+05:30,1291.699951171875,1291.9000244140625,1290.4000244140625,1291.0999755859375,5421
2026-05-25 11:25:00+05:30,1290.699951171875,1291.9000244140625,1289.300048828125,1289.300048828125,5210
2026-05-25 11:30:00+05:30,1289.4000244140625,1291.0,1288.5,1289.0,6718
2026-05-25 11:35:00+05:30,1289.0,1292.5999755859375,1288.5,1291.800048828125,26537
