Date,open,high,low,close,volume
2002-07-01 00:00:00+05:30,1.6460000276565552,1.6460000276565552,1.6059999465942383,1.6100000143051147,13593600
2002-07-02 00:00:00+05:30,1.6430000066757202,1.6430000066757202,1.5010000467300415,1.597000002861023,13536000
2002-07-03 00:00:00+05:30,1.6430000066757202,1.6430000066757202,1.621999979019165,1.6239999532699585,12928000
2002-07-04 00:00:00+05:30,1.625,1.625,1.5010000467300415,1.569000005722046,16505600
2002-07-05 00:00:00+05:30,1.6410000324249268,1.6410000324249268,1.562999963760376,1.562999963760376,14464000
2002-07-08 00:00:00+05:30,1.6430000066757202,1.6430000066757202,1.5789999961853027,1.5839999914169312,16492800
2002-07-09 00:00:00+05:30,1.6410000324249268,1.6410000324249268,1.600000023841858,1.6299999952316284,18873600
2002-07-10 00:00:00+05:30,1.6410000324249268,1.6679999828338623,1.625,1.6679999828338623,18457600
2002-07-11 00:00:00+05:30,1.684999942779541,1.687999963760376,1.5880000591278076,1.5880000591278076,23718400
2002-07-12 00:00:00+05:30,1.6460000276565552,1.6460000276565552,1.6130000352859497,1.6130000352859497,13120000
2002-07-15 00:00:00+05:30,1.649999976158142,1.649999976158142,1.5720000267028809,1.6089999675750732,13664000
2002-07-16 00:00:00+05:30,1.6130000352859497,1.6130000352859497,1.5779999494552612,1.6100000143051147,13536000
2002-07-17 00:00:00+05:30,1.6460000276565552,1.687000036239624,1.5759999752044678,1.5839999914169312,13824000
2002-07-18 00:00:00+05:30,1.6239999532699585,1.625,1.600000023841858,1.625,13504000
2002-07-19 00:00:00+05:30,1.625,1.625,1.600000023841858,1.625,13248000
2002-07-22 00:00:00+05:30,1.649999976158142,1.649999976158142,1.524999976158142,1.5410000085830688,17408000
2002-07-23 00:00:00+05:30,1.625,1.625,1.524999976158142,1.527999997138977,18912000
2002-07-24 00:00:00+05:30,1.659000039100647,1.659000039100647,1.562999963760376,1.5839999914169312,12992000
2002-07-25 00:00:00+05:30,1.5880000591278076,1.5880000591278076,1.5750000476837158,1.5750000476837158,12832000
2002-07-26 00:00:00+05:30,1.649999976158142,1.649999976158142,1.559000015258789,1.562999963760376,13152000
2002-07-29 00:00:00+05:30,1.625,1.625,1.5,1.531000018119812,13568000
2002-07-30 00:00:00+05:30,1.625,1.625,1.5,1.5140000581741333,14784000
2002-07-31 00:00:00+05:30,1.625,1.625,1.555999994277954,1.562000036239624,13004800
2002-08-01 00:00:00+05:30,1.6239999532699585,1.6239999532699585,1.5509999990463257,1.5529999732971191,14611200
2002-08-02 00:00:00+05:30,1.6200000047683716,1.6200000047683716,1.524999976158142,1.600000023841858,14886400
2002-08-05 00:00:00+05:30,1.625,1.625,1.562999963760376,1.61899995803833,13939200
2002-08-06 00:00:00+05:30,1.625,1.625,1.5880000591278076,1.625,12960000
2002-08-07 00:00:00+05:30,1.6239999532699585,1.6239999532699585,1.5880000591278076,1.621999979019165,13088000
2002-08-08 00:00:00+05:30,1.6239999532699585,1.6239999532699585,1.5640000104904175,1.569000005722046,40160000
2002-08-09 00:00:00+05:30,1.6239999532699585,1.6239999532699585,1.475000023841858,1.5809999704360962,13824000
2002-08-12 00:00:00+05:30,1.6230000257492065,1.6230000257492065,1.5750000476837158,1.6080000400543213,12940800
2002-08-13 00:00:00+05:30,1.621999979019165,1.621999979019165,1.5750000476837158,1.61899995803833,6528000
